"eta","SNR","dataSpars","truZeroPerc","falseZeroperc","mechaZeroperc","integerizZeroPerc","rep","id","x1","rawCount1","rawCount2","rawCount3","rawCount4","rawCount5","rawCount6","rawCount7","rawCount8","rawCount9","rawCount10","rawCount11","rawCount12","rawCount13","rawCount14","rawCount15","rawCount16","rawCount17","rawCount18","rawCount19","rawCount20","rawCount21","rawCount22","rawCount23","rawCount24","rawCount25","rawCount26","rawCount27","rawCount28","rawCount29","rawCount30","rawCount31","rawCount32","rawCount33","rawCount34","rawCount35","rawCount36","rawCount37","rawCount38","rawCount39","rawCount40","rawCount41","rawCount42","rawCount43","rawCount44","rawCount45","rawCount46","rawCount47","rawCount48","rawCount49","rawCount50","rawCount51","rawCount52","rawCount53","rawCount54","rawCount55","rawCount56","rawCount57","rawCount58","rawCount59","rawCount60","rawCount61","rawCount62","rawCount63","rawCount64","rawCount65","rawCount66","rawCount67","rawCount68","rawCount69","rawCount70","rawCount71","rawCount72","rawCount73","rawCount74","rawCount75","rawCount76","rawCount77","rawCount78","rawCount79","rawCount80","rawCount81","rawCount82","rawCount83","rawCount84","rawCount85","rawCount86","rawCount87","rawCount88","rawCount89","rawCount90","rawCount91","rawCount92","rawCount93","rawCount94","rawCount95","rawCount96","rawCount97","rawCount98","rawCount99","rawCount100","rawCount101","rawCount102","rawCount103","rawCount104","rawCount105","rawCount106","rawCount107","rawCount108","rawCount109","rawCount110","rawCount111","rawCount112","rawCount113","rawCount114","rawCount115","rawCount116","rawCount117","rawCount118","rawCount119","rawCount120","rawCount121","rawCount122","rawCount123","rawCount124","rawCount125","rawCount126","rawCount127","rawCount128","rawCount129","rawCount130","rawCount131","rawCount132","rawCount133","rawCount134","rawCount135","rawCount136","rawCount137","rawCount138","rawCount139","rawCount140","rawCount141","rawCount142","rawCount143","rawCount144","rawCount145","rawCount146","rawCount147","rawCount148","rawCount149","rawCount150","rawCount151","rawCount152","rawCount153","rawCount154","rawCount155","rawCount156","rawCount157","rawCount158","rawCount159","rawCount160","rawCount161","rawCount162","rawCount163","rawCount164","rawCount165","rawCount166","rawCount167","rawCount168","rawCount169","rawCount170","rawCount171","rawCount172","rawCount173","rawCount174","rawCount175","rawCount176","rawCount177","rawCount178","rawCount179","rawCount180","rawCount181","rawCount182","rawCount183","rawCount184","rawCount185","rawCount186","rawCount187","rawCount188","rawCount189","rawCount190","rawCount191","rawCount192","rawCount193","rawCount194","rawCount195","rawCount196","rawCount197","rawCount198","rawCount199","rawCount200","rawCount201","rawCount202","rawCount203","rawCount204","rawCount205","rawCount206","rawCount207","rawCount208","rawCount209","rawCount210","rawCount211","rawCount212","rawCount213","rawCount214","rawCount215","rawCount216","rawCount217","rawCount218"
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,169,0,0,0,4,50,15,0,0,0,78,0,25,70,18,0,7,0,1377,0,0,0,0,15,0,0,463,2,0,75,0,0,74,19,0,0,4,0,0,62,0,0,0,0,5,0,0,0,5,8,7,0,0,28,13,0,0,0,0,0,8,9,9,0,0,12,0,44,101,11,8,0,0,10,0,199,27,79,14,0,27,0,0,4,0,8,19,3,0,18,0,36,0,77,14,19,0,63,1,75,0,13,8,8,27,0,4,43,0,1,0,190,32,0,20,53,4,7,9,385,21,0,0,188,9,1,0,17,29,56,91,0,0,0,166,26,0,0,14,0,0,0,0,0,5,0,0,0,5,60,3,0,7,17,0,9,0,74,20,0,0,0,25,0,0,0,0,0,6,0,8,0,6,4,2,41,0,68,214,15,0,83,0,3,0,60,0,2,0,125,0,0,0,0,0,65,0,0,105,3,0,11,0,38,0,0,46,0,1,176,0,0,5,0,0,0,0,6,0,15
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,170,0,58,2,0,12,14,31,0,271,57,0,12,27,5,0,0,0,0,0,0,0,0,8,530,0,0,0,70,55,22,32,0,21,14,0,0,0,11,0,0,4,379,0,0,9,0,74,0,0,7,0,0,0,0,1853,2,0,0,0,0,0,0,3,3,0,16,14,0,5,0,7,0,0,0,0,0,0,0,13,19,0,0,0,0,8,7,0,2,82,31,0,0,48,8,0,0,60,7,0,13,0,27,18,25,0,0,0,4,0,0,8,0,0,146,0,3,1,7,12,5,28,40,3,2,14,2,6,0,0,0,0,5,0,0,3,3,19,191,21,0,47,12,43,4,0,27,0,0,5,0,0,0,10,0,0,4,0,32,0,0,0,807,1,0,0,0,46,0,0,3,0,3,0,0,0,51,27,9,0,21,0,0,0,0,3,1,0,0,41,0,0,4,642,17,5,0,0,0,0,0,0,12,0,37,25,1,0,0,7,1,0,0,30,0,17,57,0,0,7
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,171,1,0,76,45,0,157,0,0,7,0,0,0,290,0,0,0,0,30,0,0,25,0,141,6,0,0,18,10,859,0,0,0,4,0,54,0,20,0,15,0,1,23,3,0,15,54,0,0,51,1,0,0,7,0,108,24,0,0,0,0,93,104,0,0,65,2,0,331,117,0,0,111,0,92,1,7,0,3,169,0,0,210,18,0,12,127,0,0,2,0,0,0,10,131,0,55,463,3,10,150,0,10,92,0,0,0,0,0,0,0,92,4,0,0,0,0,7,0,0,0,0,0,0,65,0,0,0,4,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,40,0,0,22,26,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,511,27,0,0,0,0,0,26,0,21,0,0,0,132,51,0,3,0,0,0,20,0,0,0,7,3,0,66,0,1,0,0,0,0,0,23,0,8,0,15,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,172,0,0,3,0,0,0,0,0,0,26,0,20,0,9,0,0,2,0,0,0,0,0,5,0,0,0,0,563,72,17,9,21,9,0,0,0,0,51,0,0,6,42,0,0,0,0,0,15,5,0,1,0,30,14,9,4,91,12,0,15,0,0,6,0,0,0,0,32,10,0,7,13,0,0,0,0,76,62,6,13,0,0,0,4,0,11,5,0,0,0,10,20,0,4,0,9,32,2,0,4,6,0,0,0,1,4,0,1,60,0,0,0,12,9,0,1,20,0,0,10,26,27,303,6,9,1,0,0,0,3,0,0,0,0,12,5,52,1,20,0,25,0,0,0,0,0,4,0,0,0,0,1,10,0,0,0,0,0,1,35,0,0,0,3,6,0,0,2,0,0,14,0,0,0,28,0,0,0,8,12,4,0,0,2,0,2,2,0,0,0,0,0,0,0,4,0,2,29,0,0,0,0,12,248,0,0,0,0,2,3,3,0,0,0,0,12,0,0,14
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,173,1,0,173,0,6,210,0,0,0,0,0,0,329,5,0,0,0,0,0,0,0,0,131,0,31,0,20,0,681,0,4,0,0,0,0,0,24,0,0,8,0,32,0,0,0,68,0,0,114,0,25,7,18,0,0,0,8,0,0,0,0,172,131,7,171,3,0,0,0,0,0,135,115,0,0,109,0,0,181,8,5,229,30,0,0,260,0,0,0,0,0,0,15,125,0,25,744,0,0,285,182,7,15,0,0,0,0,0,14,0,18,6,0,0,0,0,26,128,0,116,11,0,3,110,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,2,3,0,0,1,0,0,0,0,2,9,0,48,98,0,35,19,0,24,0,101,0,0,0,0,1,0,0,78,0,0,31,0,571,0,0,6,0,0,56,0,65,29,0,0,0,194,74,0,0,0,0,0,51,11,0,0,1,0,0,194,5,0,0,0,0,0,0,0,0,19,6,6,62,1,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,174,0,6,0,0,15,8,36,0,0,5,11,0,40,0,0,0,0,0,32,0,2,0,12,12,2,2,0,2,38,18,0,26,2,197,0,0,0,0,0,0,0,0,0,0,2,0,17,19,5,3,0,0,0,0,56,0,0,18,1,3,0,0,0,0,0,16,0,41,0,0,0,9,0,0,65,1,3,0,10,9,0,11,2,3,23,9,4,0,68,7,8,47,49,0,0,0,47,4,38,9,15,27,0,0,4,3,0,0,0,0,0,4,16,0,0,0,0,0,0,8,0,0,0,0,0,34,8,34,0,58,0,7,0,8,2,14,36,0,12,1,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,5,21,2,10,0,0,0,0,4,11,7,60,0,0,0,0,0,19,8,0,3,11,0,12,0,34,0,2,0,0,0,17,9,0,13,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,26,0,4,7,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,175,1,0,37,0,0,149,0,0,3,0,0,0,424,6,0,0,0,10,0,0,35,0,77,0,17,0,25,0,282,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,28,0,0,0,0,0,0,0,0,0,44,105,44,0,67,0,0,247,95,0,0,56,45,0,0,3,14,0,127,0,0,177,18,0,0,94,0,0,0,0,13,0,0,51,0,3,368,0,0,0,0,13,20,0,0,0,0,0,3,0,1,0,0,0,73,0,0,100,0,76,0,174,5,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,10,0,0,1,0,0,4,1,0,0,26,0,1,0,0,37,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,443,0,0,0,9,0,9,29,0,18,0,1,320,0,16,0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,0,15,2,0,5,0,34,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,176,0,11,9,0,18,0,76,0,0,0,0,0,0,38,0,2,0,6,0,0,2,5,0,194,0,6,0,0,0,0,138,0,13,0,9,5,8,0,0,0,34,19,0,11,0,4,16,0,0,11,0,74,24,0,23,0,0,13,4,0,11,6,6,0,0,0,0,41,14,0,9,0,0,56,94,7,38,0,0,0,0,13,0,9,26,16,0,18,3,0,15,73,50,0,0,0,48,6,33,25,22,0,106,0,10,11,0,0,0,17,0,7,0,0,0,3,0,6,1,19,40,33,178,5,24,0,9,7,2,18,0,6,0,0,0,3,50,0,0,0,16,1,0,0,0,6,11,1,0,0,0,0,17,10,0,6,15,0,3,14,0,4,0,0,0,456,8,0,0,10,8,5,0,0,70,15,0,156,0,12,0,0,2,6,0,4,1,29,0,20,0,0,250,93,23,0,0,0,0,7,0,7,0,2,32,5,0,0,89,0,0,0,0,0,0,0,3,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,177,0,0,8,0,14,0,0,0,1,15,0,0,49,33,0,0,2,0,0,0,0,0,11,10,0,12,0,6,39,13,27,0,0,891,0,0,2,0,5,12,2,0,0,0,75,0,0,0,6,0,0,10,0,0,584,0,0,0,0,0,9,9,0,0,8,0,0,54,0,2,0,0,4,0,93,0,110,0,0,0,0,10,0,4,0,0,0,0,1686,3,3,49,0,8,0,14,0,1,50,12,16,18,3,0,0,5,0,0,0,0,61,0,0,224,0,4,8,0,38,9,0,0,84,4,0,0,21,5,0,0,4,0,1,4,0,56,58,0,0,0,0,0,0,2,53,3,10,7,11,0,4,0,8,1,0,0,0,0,0,17,0,0,1,6,0,10,78,0,0,4,25,4,56,3,30,0,49,0,32,59,0,0,0,0,39,4,1,16,54,0,0,0,0,0,9,0,0,23,0,0,4,0,0,163,0,0,0,0,0,0,6,0,0,20,17,0,8,0,9
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,178,1,1,56,23,0,224,421,0,0,0,0,0,208,0,0,0,0,0,0,0,30,0,145,0,0,5,24,2,805,0,0,2,0,0,113,0,0,45,0,0,1,0,0,2,0,38,0,0,0,0,17,0,0,0,19,0,0,229,0,0,0,61,40,0,77,0,0,623,91,0,3,146,48,0,0,12,4,0,136,13,0,160,30,0,0,185,0,0,0,0,8,12,0,60,0,0,613,0,0,116,211,0,0,2,0,0,0,0,0,0,18,0,0,14,73,0,0,0,5,262,7,0,0,0,10,0,0,0,14,0,0,0,0,0,0,0,401,0,1,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,54,0,2,24,0,0,43,0,0,0,22,0,0,6,0,0,0,78,0,3,0,565,0,0,0,0,3,29,55,0,25,0,1,803,267,32,0,19,0,5,0,0,0,0,0,0,0,0,0,62,0,0,0,0,1,0,23,43,0,0,19,43,1,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,179,0,0,2,0,12,0,20,0,0,4,0,0,19,10,0,0,0,2074,1,0,0,0,5,0,0,0,0,293,27,0,0,0,12,15,3,2,0,68,0,0,0,0,12,16,0,0,31,11,3,1,1,0,15,0,5,0,85,9,3,0,3,5,4,4,0,13,0,29,0,0,11,8,0,15,13,3,2,0,8,78,0,0,0,0,173,0,1,0,0,0,0,0,0,0,0,32,0,0,22,0,0,2,16,0,0,0,0,8,27,0,0,0,72,12,17,0,0,0,15,0,14,18,0,0,0,0,2,0,0,30,38,0,0,0,0,0,29,0,0,49,3,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,11,13,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,17,0,0,4,0,0,0,0,0,19,0,7,1,0,2,0,4,0,0,0,0,9,3,0,0,0,10,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,180,1,0,0,24,0,103,589,0,5,3,0,324,0,0,1,0,0,8,0,0,23,24,0,0,10,0,38,0,763,0,0,32,0,1483,106,0,43,13,0,0,0,32,0,0,30,55,0,0,136,0,31,0,0,0,0,0,0,172,0,0,115,47,68,0,70,0,0,612,55,0,2,98,99,0,1,0,0,0,142,0,0,88,0,0,0,0,0,0,0,0,0,0,11,205,0,2,598,0,9,137,157,7,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,2,260,4,447,0,104,15,10,0,5,0,0,0,0,0,0,0,0,803,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,59,21,0,0,0,0,0,0,62,0,12,0,0,0,0,0,36,0,0,0,1,393,0,3,0,0,0,14,35,18,25,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,8,0,0,9,0,0,1,12,1,0,16,0,0,0,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,181,0,0,4,0,10,10,0,3,0,9,0,21,39,9,0,0,0,136,0,0,1,6,0,29,0,0,0,73,0,0,0,0,0,416,6,2,2,0,0,34,26,0,0,1,20,3,0,0,7,0,0,0,0,0,30,0,8,0,1,12,0,0,0,0,4,16,0,50,14,4,0,12,0,263,21,0,0,0,14,5,0,14,0,16,0,0,8,7,12,1,0,27,0,12,0,0,0,15,17,10,16,0,0,0,0,5,0,0,1,0,21,6,1,33,0,0,20,0,0,16,0,25,0,0,0,0,0,0,0,2,5,4,2,36,0,0,0,0,4,27,8,8,0,5,0,67,0,36,15,0,6,0,0,20,9,3,0,32,0,0,0,0,0,0,0,15,0,0,0,0,6,0,13,51,68,0,0,0,0,53,0,0,0,0,174,0,0,7,0,12,2,57,110,0,16,0,0,15,0,0,35,31,15,261,0,2,0,0,117,0,2,0,0,0,0,0,0,0,7
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,182,0,283,5,2,20,0,51,0,0,53,0,0,53,6,0,0,2,349,0,6,0,0,0,5,0,48,0,232,0,0,0,6,41,11,0,0,4,64,3,0,0,47,0,14,22,0,0,0,9,0,0,31,0,50,0,0,10,21,0,251,13,8,0,20,7,21,2,81,13,0,5,0,6,102,10,0,0,0,12,0,1,20,0,9,0,24,12,0,72,0,9,68,0,9,0,15,0,7,60,19,14,98,36,0,11,0,0,0,20,173,23,0,0,68,2,0,0,17,0,0,36,0,22,0,74,0,0,2,1,0,0,0,6,4,154,0,64,9,97,3,0,20,0,6,36,0,5,0,0,0,0,0,16,33,7,6,8,0,0,0,0,0,4,0,0,0,0,0,6,13,0,0,0,12,66,0,94,46,0,11,16,0,0,8,65,0,0,0,53,0,0,0,49,0,23,1,0,36,0,3,0,37,11,0,14,0,8,0,5,0,0,0,99,0,38,913,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,1,1,0,61,19,0,96,787,0,0,7,0,0,0,6,0,0,0,0,0,0,20,0,0,0,19,0,20,0,468,0,0,0,0,25,61,0,0,3,0,1,0,0,0,0,19,32,0,0,98,0,0,17,0,0,0,23,0,81,0,0,31,42,48,0,48,0,0,240,141,0,2,0,47,36,0,0,0,0,81,361,0,138,21,0,0,130,0,0,0,0,0,0,0,57,0,44,463,0,0,75,65,2,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2,136,0,0,0,68,0,0,3,3,0,0,0,0,0,0,0,0,295,16,0,0,0,3,0,0,70,0,0,0,0,0,36,0,0,0,0,35,0,4,16,0,3,0,22,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20,14,0,16,0,0,0,0,24,0,4,0,1,0,15,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,4,18,28,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,2,1,0,40,31,0,97,0,0,0,0,0,215,236,0,0,0,0,0,0,0,0,4,115,8,26,1,29,0,467,0,27,18,0,2,59,0,0,13,1,0,4,0,0,0,4,0,6,0,91,0,24,0,0,0,5,52,0,153,0,0,0,94,53,0,0,0,0,395,60,0,0,96,110,0,3,0,0,0,0,0,0,159,0,0,51,139,0,0,0,0,0,9,0,0,1,5,266,0,7,173,0,9,31,0,0,0,0,0,7,0,10,0,0,0,1,0,0,208,0,0,0,266,6,92,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,43,0,0,36,0,0,3,0,0,0,0,0,0,1,0,0,58,0,0,0,3,644,0,31,0,0,0,27,26,0,32,0,0,0,246,0,0,0,0,0,0,27,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,3,1,0,44,26,0,182,361,0,0,0,0,0,275,0,0,0,0,0,0,0,28,0,66,0,22,0,0,2,660,0,4,0,0,16,110,0,0,0,26,0,0,0,0,0,0,42,0,17,76,0,0,0,2,0,0,0,0,216,0,0,87,99,81,0,75,0,0,0,76,0,0,0,0,0,9,0,0,19,0,19,12,144,18,0,12,133,0,0,0,0,3,5,0,0,0,4,518,0,13,0,125,0,5,0,0,0,0,0,3,1,0,0,0,0,6,0,0,51,5,179,0,189,6,0,0,0,0,0,0,0,3,0,0,0,0,0,254,0,0,0,0,0,0,0,48,0,0,0,0,0,44,0,1,0,0,29,0,0,40,3,0,41,0,37,0,0,0,0,0,0,0,57,0,0,8,0,0,0,0,0,0,0,28,43,0,0,1,0,362,148,36,0,0,0,0,0,0,5,0,0,0,0,0,0,52,0,0,0,0,0,0,16,0,0,2,48,0,0,1
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,4,0,0,0,0,14,0,22,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,22,11,6,0,0,17,0,1,1,12,0,545,15,9,0,0,0,0,199,0,5,0,0,0,0,0,69,3,0,0,0,0,0,5,4,0,0,0,2,22,0,1,0,5,1,35,16,0,4,0,5,0,0,7,0,0,78,0,0,0,0,0,0,16,0,6,7,0,0,0,0,4,6,0,154,0,0,0,41,0,13,0,0,7,0,75,1,0,0,0,59,9,0,8,0,0,0,31,0,5,0,6,0,3,0,0,6,0,33,0,7,0,26,1,0,7,0,0,0,29,22,1,0,3,5,2,0,2,0,0,0,0,0,4,0,0,0,64,0,0,0,0,22,0,6,4,41,1,30,0,9,0,0,0,1,2,0,0,1,0,33,6,0,94,59,31,0,0,0,72,0,0,16,0,5,56,0,1,0,0,0,2,0,0,0,0,7,347,2,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,5,1,0,77,0,0,256,1062,0,0,1,0,0,386,0,0,0,0,0,0,0,35,5,0,15,0,0,28,0,0,13,0,0,0,0,0,0,44,27,0,0,0,57,0,0,4,70,0,0,0,0,39,0,0,0,0,82,4,186,0,0,0,105,64,0,192,4,0,414,201,0,0,160,70,9,28,0,0,1,159,0,0,419,0,0,45,304,0,0,0,0,10,7,0,111,0,12,757,0,0,369,197,21,0,0,0,0,0,0,2,0,0,0,9,0,0,0,15,0,0,289,8,291,0,125,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,40,1,0,1,0,88,2,94,0,1,0,3,0,0,0,0,0,0,0,73,1,3,0,0,62,44,0,25,0,8,0,205,38,0,17,0,2,0,0,6,0,0,0,0,0,25,0,0,0,0,0,0,0,31,0,0,6,0,52,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,6,0,0,0,0,8,0,31,0,0,0,37,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,168,28,0,0,0,10,0,4,0,0,57,23,0,6,0,6,0,64,0,0,0,4,6,1,0,0,0,0,0,10,0,0,0,0,0,0,0,6,7,0,0,4,0,9,5,4,0,18,0,10,0,0,13,39,6,0,3,4,6,0,0,0,0,0,0,17,0,0,0,38,0,0,7,0,0,43,0,0,2,0,0,6,0,0,0,212,22,0,0,0,0,0,0,0,24,20,0,0,0,5,0,0,2,0,0,0,5,0,2,0,0,0,7,0,29,0,0,0,6,0,0,9,0,0,2,12,0,0,0,0,0,0,32,0,0,0,2,0,4587,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,18,0,0,0,0,0,7,0,83,15,2,0,0,411,0,0,0,2,0,15,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,7,1,0,41,34,0,107,199,0,2,8,0,181,220,0,0,0,0,1,0,0,13,1,83,2,16,0,25,118,357,3,0,0,1,0,55,0,0,8,0,0,1,0,0,0,0,56,0,0,60,0,0,0,0,0,0,0,0,117,0,0,53,0,42,13,51,0,0,390,0,0,1,56,41,9,4,0,0,0,109,7,0,199,14,0,5,0,0,0,0,0,1,7,4,87,0,0,433,0,6,107,0,0,21,0,0,0,0,0,0,22,4,0,16,13,0,0,0,58,0,121,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,49,0,2,0,0,0,0,11,0,0,34,5,0,0,0,0,29,0,1,6,0,381,0,0,0,0,0,21,47,0,26,0,0,478,103,0,0,0,0,3,0,17,19,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,8,0,50,37,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,8,1,0,43,32,0,134,1178,0,0,0,0,244,0,0,0,0,0,19,0,0,38,0,0,8,0,0,25,150,0,3,33,22,0,23,39,0,25,0,0,0,0,0,0,29,21,47,0,0,65,1,36,0,0,0,5,40,0,0,0,0,80,104,49,0,0,0,0,601,0,0,0,69,63,18,59,0,10,0,154,3,0,0,25,0,0,186,0,0,0,0,12,7,8,0,0,10,660,0,0,155,0,0,44,0,0,0,0,0,0,11,0,4,0,13,0,1,6,141,0,0,20,0,0,96,0,90,0,5,0,0,0,1,0,21,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,25,49,0,0,0,0,932,0,35,0,0,0,1,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,27,0,0,4,0,52,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,9,1,0,112,45,2,0,0,0,24,5,0,199,521,2,0,0,0,28,0,2,0,0,0,11,34,0,24,0,878,0,0,0,0,6,0,0,0,0,0,2,0,95,0,0,170,0,0,0,141,0,31,11,0,0,43,0,0,165,0,0,82,60,71,0,60,0,0,607,102,0,1,89,0,0,7,0,0,0,98,6,0,0,26,0,0,129,0,0,0,0,0,0,0,119,0,0,691,0,0,97,134,81,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,121,13,0,9,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,3,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,38,0,0,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,394,0,0,3,1,0,29,0,42,0,0,0,696,185,27,0,37,0,3,0,0,0,0,0,0,7,4,0,0,0,0,0,78,0,0,0,32,0,8,373,23,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,10,1,26,0,14,0,0,243,0,0,0,0,86,310,0,0,0,0,0,0,0,26,6,65,0,0,0,15,13,266,0,0,8,0,0,36,0,15,3,0,8,0,10,0,0,41,25,85,0,0,0,9,0,4,0,12,0,0,60,0,0,0,38,97,0,41,0,0,456,107,0,0,62,45,0,0,0,0,0,42,0,1,0,13,0,0,100,0,0,0,0,0,0,0,0,0,5,400,0,5,49,0,2,0,0,0,0,0,0,2,0,3,0,5,1,0,0,0,78,3,115,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,17,0,0,0,0,33,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,46,0,5,0,0,338,132,24,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,7,28,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,2,11,1,0,0,36,5,190,601,0,11,10,4,316,0,0,0,0,0,0,40,0,0,7,0,4,56,0,80,0,441,4,135,0,4,0,0,0,50,2,0,0,0,19,0,0,0,47,19,0,153,0,0,17,4,0,11,0,0,328,0,1,108,101,0,0,0,0,0,865,154,0,4,152,109,0,9,0,0,31,0,4,0,181,66,0,190,0,0,0,0,0,0,7,11,190,0,0,0,0,15,213,0,0,1,0,0,0,1,0,0,0,0,0,13,6,8,0,45,133,0,355,12,511,6,0,0,0,0,0,0,0,0,2,0,0,0,0,521,0,0,0,0,0,0,0,95,0,7,0,0,0,0,0,6,0,0,0,4,0,31,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,726,0,0,3,12,0,44,0,0,0,0,0,690,198,0,0,0,1,0,3,0,6,0,0,0,4,0,5,0,3,0,0,6,0,1,44,0,0,0,63,78,0,0
